ID_Angajat,Manager,Departament,Senioritate,Oras,Data,Ore_Lucrate,Proiecte_Finalizate,Feedback_Clienti,Training_Ore,Scor_Performanta,Risc_Plecare_Scor,Status_Risc
1004,Cristina D.,Marketing,Mid,Iasi,2023-10-01,151,14,1.6,12,247.5,0.0,Stabil
1005,Ana S.,Vanzari,Mid,Cluj-Napoca,2023-10-01,205,13,3.3,12,298.5,0.0,Stabil
1006,Maria I.,Marketing,Mid,Sibiu,2023-10-01,149,12,3.6,30,266.5,0.0,Stabil
1007,Cristina D.,Marketing,Senior,Bucuresti,2023-10-01,143,5,3.5,3,241.5,0.0,Stabil
1008,Mihai O.,HR,Mid,Brasov,2023-10-01,250,3,1.0,29,175.0,0.8,Risc Ridicat
1009,Ana S.,Vanzari,Junior,Bucuresti,2023-10-01,164,6,4.5,34,232.0,0.0,Stabil
1010,Ion V.,Marketing,Junior,Sibiu,2023-10-01,209,11,3.1,11,276.5,0.0,Stabil
1011,George R.,Vanzari,Senior,Brasov,2023-10-01,259,2,1.5,8,229.5,1.0,Risc Ridicat
1012,Ion V.,HR,Junior,Brasov,2023-10-01,191,6,1.3,25,181.5,0.0,Stabil
1013,Andrei P.,Marketing,Junior,Bucuresti,2023-10-01,250,8,4.1,14,287.0,0.0,Stabil
1014,Mihai O.,IT,Mid,Constanta,2023-10-01,175,3,1.3,25,143.5,0.0,Stabil
1015,Maria I.,Marketing,Mid,Sibiu,2023-10-01,187,10,4.4,22,281.5,0.0,Stabil
1016,Maria I.,HR,Mid,Brasov,2023-10-01,216,3,3.3,23,204.0,0.0,Stabil
1017,Maria I.,Marketing,Mid,Sibiu,2023-10-01,238,1,3.6,19,201.0,0.0,Stabil
1018,Maria I.,Marketing,Mid,Bucuresti,2023-10-01,195,2,2.4,1,165.5,0.0,Stabil
1019,Ion V.,IT,Junior,Cluj-Napoca,2023-10-01,236,13,2.5,2,298.0,1.0,Risc Ridicat
1020,Andrei P.,Marketing,Senior,Iasi,2023-10-01,189,6,1.3,14,230.5,0.0,Stabil
1021,Ion V.,Vanzari,Junior,Timisoara,2023-10-01,192,13,2.2,22,270.0,0.0,Stabil
1022,Ion V.,HR,Mid,Bucuresti,2023-10-01,162,14,3.3,4,287.0,0.0,Stabil
1023,Andrei P.,Vanzari,Senior,Iasi,2023-10-01,227,11,3.6,33,345.5,0.0,Potential
1024,Cristina D.,Vanzari,Senior,Sibiu,2023-10-01,202,12,3.7,6,345.0,0.0,Potential
1025,Maria I.,IT,Mid,Iasi,2023-10-01,199,7,3.0,10,229.5,0.0,Stabil
1026,Ana S.,Marketing,Senior,Iasi,2023-10-01,181,4,1.8,28,216.5,0.0,Stabil
1027,Mihai O.,Marketing,Mid,Timisoara,2023-10-01,157,10,4.7,31,272.5,0.0,Stabil
1028,George R.,Marketing,Mid,Brasov,2023-10-01,191,11,4.2,0,289.5,0.0,Stabil
1029,Ion V.,Marketing,Mid,Bucuresti,2023-10-01,230,10,2.5,13,265.0,1.0,Risc Ridicat
1030,Mihai O.,Vanzari,Junior,Cluj-Napoca,2023-10-01,164,3,3.9,4,190.0,0.0,Stabil
1031,Maria I.,IT,Mid,Iasi,2023-10-01,155,8,1.5,38,187.5,0.0,Stabil
1032,George R.,IT,Mid,Constanta,2023-10-01,253,14,1.3,31,292.5,0.8,Risc Ridicat
1033,Andrei P.,Marketing,Mid,Timisoara,2023-10-01,195,7,1.9,19,205.5,0.0,Stabil
1034,George R.,Vanzari,Junior,Brasov,2023-10-01,229,11,4.5,3,314.5,0.0,Potential
1035,Maria I.,Marketing,Senior,Iasi,2023-10-01,212,10,4.0,18,336.0,0.0,Potential
1036,Cristina D.,Vanzari,Junior,Bucuresti,2023-10-01,234,6,1.9,30,215.0,0.8,Risc Ridicat
1037,Maria I.,HR,Junior,Cluj-Napoca,2023-10-01,188,9,3.6,3,256.0,0.0,Stabil
1038,Mihai O.,IT,Mid,Cluj-Napoca,2023-10-01,199,5,3.2,28,213.5,0.0,Stabil
1039,Mihai O.,IT,Mid,Bucuresti,2023-10-01,215,9,4.2,10,281.5,0.0,Stabil
1040,Cristina D.,HR,Senior,Constanta,2023-10-01,154,9,1.3,21,243.0,0.0,Stabil
1041,Elena D.,HR,Junior,Brasov,2023-10-01,227,8,1.4,29,221.5,0.8,Risc Ridicat
1042,Andrei P.,IT,Senior,Iasi,2023-10-01,243,11,3.7,6,355.5,0.0,Potential
1043,Andrei P.,IT,Junior,Iasi,2023-10-01,219,7,1.8,35,215.5,0.8,Risc Ridicat
1044,Ana S.,HR,Senior,Brasov,2023-10-01,151,12,3.2,13,309.5,0.0,Potential
1045,Andrei P.,IT,Senior,Timisoara,2023-10-01,233,2,1.4,0,214.5,1.0,Risc Ridicat
1046,George R.,IT,Senior,Brasov,2023-10-01,192,11,1.3,32,282.0,0.0,Stabil
1047,Cristina D.,Vanzari,Junior,Bucuresti,2023-10-01,217,13,4.7,28,332.5,0.0,Potential
1048,Andrei P.,IT,Senior,Constanta,2023-10-01,178,11,4.7,2,343.0,0.0,Potential
1049,Cristina D.,Vanzari,Mid,Constanta,2023-10-01,225,11,2.1,38,264.5,0.8,Risc Ridicat
1050,Andrei P.,Vanzari,Mid,Cluj-Napoca,2023-10-01,212,6,4.0,9,246.0,0.0,Stabil
1051,Mihai O.,Marketing,Junior,Brasov,2023-10-01,164,13,4.7,21,306.0,0.0,Potential
1052,Ana S.,HR,Senior,Timisoara,2023-10-01,144,7,2.4,24,240.0,0.0,Stabil
1053,Cristina D.,IT,Junior,Brasov,2023-10-01,150,8,3.8,7,231.0,0.0,Stabil
1054,Cristina D.,Marketing,Senior,Bucuresti,2023-10-01,226,13,2.4,17,341.0,1.0,Risc Ridicat
1055,George R.,HR,Junior,Brasov,2023-10-01,144,10,2.6,16,224.0,0.0,Stabil
1056,Elena D.,Vanzari,Mid,Timisoara,2023-10-01,248,5,1.6,11,206.0,1.0,Risc Ridicat
1057,Maria I.,Marketing,Mid,Brasov,2023-10-01,218,5,3.8,35,235.0,0.0,Stabil
1058,Cristina D.,Marketing,Senior,Cluj-Napoca,2023-10-01,238,6,3.6,28,301.0,0.0,Potential
1059,Elena D.,IT,Junior,Bucuresti,2023-10-01,190,1,1.2,1,129.0,0.0,Stabil
1060,Andrei P.,HR,Senior,Iasi,2023-10-01,199,5,1.9,8,237.5,0.0,Stabil
1061,Elena D.,Marketing,Junior,Iasi,2023-10-01,230,1,1.2,33,149.0,0.8,Risc Ridicat
1062,George R.,Vanzari,Senior,Cluj-Napoca,2023-10-01,181,12,2.6,6,312.5,0.0,Potential
1063,Cristina D.,HR,Senior,Sibiu,2023-10-01,171,3,4.7,0,259.5,0.0,Stabil
1064,Maria I.,HR,Mid,Bucuresti,2023-10-01,210,5,1.9,22,193.0,0.8,Risc Ridicat
1065,Elena D.,Vanzari,Junior,Brasov,2023-10-01,180,10,4.4,15,278.0,0.0,Stabil
1066,Ion V.,IT,Junior,Brasov,2023-10-01,143,14,3.8,34,287.5,0.0,Stabil
1067,Cristina D.,Vanzari,Mid,Iasi,2023-10-01,174,11,2.2,7,241.0,0.0,Stabil
1068,Mihai O.,Vanzari,Junior,Timisoara,2023-10-01,145,4,1.8,12,148.5,0.0,Stabil
1069,Ana S.,HR,Senior,Iasi,2023-10-01,181,6,3.8,5,276.5,0.0,Stabil
1070,Elena D.,HR,Junior,Constanta,2023-10-01,249,5,2.0,13,214.5,1.0,Risc Ridicat
1071,Ion V.,Vanzari,Mid,Timisoara,2023-10-01,202,10,1.3,10,227.0,1.0,Risc Ridicat
1072,Mihai O.,IT,Mid,Iasi,2023-10-01,223,7,3.2,37,245.5,0.0,Stabil
1073,Ion V.,HR,Junior,Brasov,2023-10-01,243,2,1.5,17,171.5,1.0,Risc Ridicat
1074,Ion V.,Marketing,Mid,Brasov,2023-10-01,187,14,3.1,23,295.5,0.0,Stabil
1075,Maria I.,Marketing,Senior,Iasi,2023-10-01,189,2,3.2,18,228.5,0.0,Stabil
1076,Ion V.,HR,Mid,Bucuresti,2023-10-01,173,1,4.1,20,178.5,0.0,Stabil
1077,Ana S.,Vanzari,Mid,Constanta,2023-10-01,250,11,3.3,22,301.0,0.0,Potential
1078,Maria I.,Marketing,Mid,Timisoara,2023-10-01,217,5,2.7,3,212.5,1.0,Risc Ridicat
1079,Elena D.,Marketing,Mid,Timisoara,2023-10-01,246,6,4.7,10,277.0,0.0,Stabil
1080,Ion V.,Marketing,Junior,Iasi,2023-10-01,167,10,3.7,5,257.5,0.0,Stabil
1081,Elena D.,Vanzari,Junior,Constanta,2023-10-01,148,9,2.3,21,210.0,0.0,Stabil
1082,Ana S.,IT,Junior,Constanta,2023-10-01,196,1,1.9,35,146.0,0.0,Stabil
1083,George R.,Marketing,Mid,Sibiu,2023-10-01,216,2,3.3,14,194.0,0.0,Stabil
1084,Ion V.,Vanzari,Mid,Constanta,2023-10-01,177,2,2.2,10,152.5,0.0,Stabil
1085,George R.,Vanzari,Junior,Cluj-Napoca,2023-10-01,202,7,1.5,28,201.0,0.8,Risc Ridicat
1086,Maria I.,IT,Mid,Sibiu,2023-10-01,166,5,2.2,34,177.0,0.0,Stabil
1087,Cristina D.,Vanzari,Mid,Sibiu,2023-10-01,165,3,3.7,29,186.5,0.0,Stabil
1088,Cristina D.,Vanzari,Junior,Timisoara,2023-10-01,247,14,2.0,20,303.5,1.0,Risc Ridicat
1089,Ana S.,Marketing,Mid,Timisoara,2023-10-01,229,12,3.3,1,300.5,0.0,Potential
1090,Elena D.,IT,Senior,Timisoara,2023-10-01,176,11,2.1,20,290.0,0.0,Stabil
1091,Cristina D.,HR,Mid,Brasov,2023-10-01,200,12,2.8,31,276.0,0.0,Stabil
1092,Maria I.,HR,Junior,Iasi,2023-10-01,247,5,1.6,29,205.5,0.8,Risc Ridicat
1093,Ana S.,IT,Junior,Iasi,2023-10-01,200,2,1.7,12,154.0,0.0,Stabil
1094,Mihai O.,Vanzari,Mid,Timisoara,2023-10-01,251,11,1.6,3,267.5,1.0,Risc Ridicat
1095,Elena D.,IT,Mid,Cluj-Napoca,2023-10-01,205,1,4.3,17,198.5,0.0,Stabil
1096,Andrei P.,IT,Junior,Constanta,2023-10-01,240,7,3.9,15,268.0,0.0,Stabil
1097,Mihai O.,IT,Senior,Iasi,2023-10-01,209,6,2.2,22,258.5,0.8,Risc Ridicat
1098,Andrei P.,IT,Senior,Brasov,2023-10-01,230,6,2.9,14,283.0,1.0,Risc Ridicat
1099,Mihai O.,IT,Junior,Iasi,2023-10-01,191,4,4.0,5,215.5,0.0,Stabil
1100,Cristina D.,Marketing,Junior,Iasi,2023-10-01,200,6,4.9,24,258.0,0.0,Stabil
1101,Mihai O.,Vanzari,Junior,Brasov,2023-10-01,239,7,2.8,6,245.5,1.0,Risc Ridicat
1102,Ana S.,Marketing,Mid,Constanta,2023-10-01,172,12,1.9,19,244.0,0.0,Stabil
1103,Maria I.,Marketing,Senior,Timisoara,2023-10-01,237,8,1.1,32,270.5,0.8,Risc Ridicat
1104,Ana S.,Vanzari,Junior,Sibiu,2023-10-01,213,11,3.4,27,284.5,0.0,Stabil
1105,Cristina D.,HR,Junior,Cluj-Napoca,2023-10-01,184,5,4.3,31,228.0,0.0,Stabil
1106,George R.,Marketing,Mid,Brasov,2023-10-01,170,3,4.2,26,199.0,0.0,Stabil
1107,Maria I.,IT,Mid,Sibiu,2023-10-01,147,5,2.6,7,175.5,0.0,Stabil
1108,Ion V.,HR,Senior,Bucuresti,2023-10-01,259,13,3.2,24,373.5,0.0,Potential
1109,George R.,Marketing,Junior,Iasi,2023-10-01,254,9,2.8,22,273.0,0.8,Risc Ridicat
1110,Elena D.,Marketing,Junior,Constanta,2023-10-01,180,8,3.7,30,244.0,0.0,Stabil
1111,Ion V.,IT,Junior,Bucuresti,2023-10-01,257,14,3.4,11,336.5,0.0,Potential
1112,Cristina D.,IT,Mid,Iasi,2023-10-01,212,2,1.0,24,146.0,0.8,Risc Ridicat
1113,Elena D.,Vanzari,Mid,Sibiu,2023-10-01,186,3,2.5,9,173.0,0.0,Stabil
1114,George R.,Marketing,Senior,Constanta,2023-10-01,203,5,1.9,9,239.5,1.0,Risc Ridicat
1115,Ion V.,Marketing,Senior,Sibiu,2023-10-01,169,8,3.9,31,292.5,0.0,Stabil
1116,Elena D.,HR,Junior,Brasov,2023-10-01,157,8,2.2,32,202.5,0.0,Stabil
1117,George R.,IT,Mid,Brasov,2023-10-01,144,6,1.7,4,166.0,0.0,Stabil
1118,Cristina D.,Marketing,Senior,Iasi,2023-10-01,222,7,1.3,4,257.0,1.0,Risc Ridicat
1119,Mihai O.,Marketing,Mid,Timisoara,2023-10-01,209,2,4.9,24,222.5,0.0,Stabil
1120,Maria I.,HR,Junior,Iasi,2023-10-01,190,4,1.6,39,167.0,0.0,Stabil
1121,Cristina D.,IT,Mid,Timisoara,2023-10-01,154,6,4.3,38,223.0,0.0,Stabil
1122,George R.,Marketing,Senior,Cluj-Napoca,2023-10-01,161,2,4.0,24,230.5,0.0,Stabil
1123,Ana S.,Vanzari,Junior,Sibiu,2023-10-01,197,12,1.3,10,244.5,0.0,Stabil
1124,Ana S.,Vanzari,Mid,Constanta,2023-10-01,167,6,1.8,24,179.5,0.0,Stabil
1125,Maria I.,Marketing,Junior,Iasi,2023-10-01,232,2,4.1,12,218.0,0.0,Stabil
1126,Elena D.,Marketing,Junior,Constanta,2023-10-01,205,11,1.6,16,244.5,1.0,Risc Ridicat
1127,Ion V.,IT,Senior,Brasov,2023-10-01,167,3,1.1,0,185.5,0.0,Stabil
1128,Mihai O.,Vanzari,Junior,Sibiu,2023-10-01,256,6,1.4,37,216.0,0.8,Risc Ridicat
1129,Ana S.,IT,Senior,Constanta,2023-10-01,153,11,1.4,1,264.5,0.0,Stabil
1130,Elena D.,Vanzari,Mid,Sibiu,2023-10-01,194,5,1.1,3,169.0,0.0,Stabil
1131,Ana S.,Vanzari,Mid,Constanta,2023-10-01,193,6,2.5,29,206.5,0.0,Stabil
1132,Andrei P.,IT,Senior,Sibiu,2023-10-01,157,2,4.8,34,244.5,0.0,Stabil
1133,Maria I.,Marketing,Junior,Timisoara,2023-10-01,201,3,1.7,8,164.5,1.0,Risc Ridicat
1134,Mihai O.,IT,Junior,Sibiu,2023-10-01,212,10,3.5,35,276.0,0.0,Stabil
1135,George R.,IT,Junior,Cluj-Napoca,2023-10-01,178,14,2.7,35,283.0,0.0,Stabil
1136,Ion V.,IT,Senior,Iasi,2023-10-01,152,1,3.0,27,196.0,0.0,Stabil
1137,Elena D.,IT,Mid,Constanta,2023-10-01,166,12,3.8,2,279.0,0.0,Stabil
1138,Maria I.,Marketing,Mid,Constanta,2023-10-01,205,3,3.2,7,196.5,0.0,Stabil
1139,Maria I.,Marketing,Mid,Brasov,2023-10-01,175,5,3.1,19,199.5,0.0,Stabil
1140,Elena D.,HR,Mid,Brasov,2023-10-01,184,8,4.3,20,258.0,0.0,Stabil
1141,George R.,IT,Junior,Iasi,2023-10-01,239,5,4.1,2,251.5,0.0,Stabil
1142,Ion V.,IT,Mid,Iasi,2023-10-01,180,11,4.3,8,286.0,0.0,Stabil
1143,Mihai O.,HR,Junior,Sibiu,2023-10-01,174,7,4.4,10,245.0,0.0,Stabil
1144,Elena D.,Marketing,Mid,Cluj-Napoca,2023-10-01,149,5,4.5,10,214.5,0.0,Stabil
1145,Mihai O.,Marketing,Mid,Constanta,2023-10-01,206,4,3.1,27,205.0,0.0,Stabil
1146,Ana S.,HR,Junior,Cluj-Napoca,2023-10-01,231,5,2.1,2,207.5,1.0,Risc Ridicat
1147,Cristina D.,Vanzari,Senior,Timisoara,2023-10-01,212,14,3.8,34,372.0,0.0,Potential
1148,Andrei P.,IT,Mid,Sibiu,2023-10-01,155,7,3.0,13,207.5,0.0,Stabil
1149,Ana S.,Vanzari,Junior,Constanta,2023-10-01,145,4,3.6,23,184.5,0.0,Stabil
1150,Elena D.,Marketing,Senior,Iasi,2023-10-01,143,11,1.4,15,259.5,0.0,Stabil
1151,Maria I.,Vanzari,Junior,Bucuresti,2023-10-01,189,4,3.9,13,212.5,0.0,Stabil
1152,Cristina D.,Vanzari,Junior,Constanta,2023-10-01,162,8,2.1,14,203.0,0.0,Stabil
1153,Maria I.,Marketing,Senior,Cluj-Napoca,2023-10-01,142,14,1.4,22,289.0,0.0,Stabil
1154,Mihai O.,IT,Mid,Brasov,2023-10-01,250,7,4.4,15,283.0,0.0,Stabil
1155,Mihai O.,Vanzari,Mid,Sibiu,2023-10-01,232,6,1.3,31,202.0,0.8,Risc Ridicat
1156,Mihai O.,IT,Junior,Sibiu,2023-10-01,224,6,1.8,19,208.0,1.0,Risc Ridicat
1157,Maria I.,Marketing,Mid,Cluj-Napoca,2023-10-01,189,10,4.8,32,290.5,0.0,Stabil
1158,Ana S.,IT,Junior,Bucuresti,2023-10-01,183,8,2.6,34,223.5,0.0,Stabil
1159,Ana S.,Vanzari,Junior,Brasov,2023-10-01,201,11,1.5,30,240.5,0.8,Risc Ridicat
1160,Mihai O.,Marketing,Junior,Bucuresti,2023-10-01,243,4,3.6,12,233.5,0.0,Stabil
1161,Mihai O.,Marketing,Junior,Brasov,2023-10-01,145,1,3.1,10,144.5,0.0,Stabil
1162,Cristina D.,Vanzari,Junior,Brasov,2023-10-01,250,9,3.7,26,289.0,0.0,Stabil
1163,Cristina D.,IT,Senior,Timisoara,2023-10-01,140,8,3.2,37,264.0,0.0,Stabil
1164,George R.,HR,Mid,Sibiu,2023-10-01,163,2,2.1,39,143.5,0.0,Stabil
1165,Mihai O.,HR,Senior,Brasov,2023-10-01,144,9,2.0,21,252.0,0.0,Stabil
1166,Elena D.,IT,Junior,Sibiu,2023-10-01,209,7,1.2,22,198.5,0.8,Risc Ridicat
1167,Maria I.,HR,Junior,Iasi,2023-10-01,151,8,3.5,21,225.5,0.0,Stabil
1168,Ana S.,HR,Junior,Bucuresti,2023-10-01,168,8,3.5,32,234.0,0.0,Stabil
1169,George R.,HR,Junior,Iasi,2023-10-01,245,9,1.4,11,240.5,1.0,Risc Ridicat
1170,Ion V.,Vanzari,Senior,Sibiu,2023-10-01,180,9,2.4,30,278.0,0.0,Stabil
1171,Cristina D.,HR,Junior,Cluj-Napoca,2023-10-01,175,9,1.2,2,201.5,0.0,Stabil
1172,George R.,HR,Junior,Bucuresti,2023-10-01,217,2,4.5,21,218.5,0.0,Stabil
1173,Andrei P.,IT,Mid,Brasov,2023-10-01,173,5,5.0,25,236.5,0.0,Stabil
1174,Cristina D.,HR,Senior,Constanta,2023-10-01,147,1,4.5,6,223.5,0.0,Stabil
1175,Mihai O.,HR,Junior,Constanta,2023-10-01,225,11,2.2,25,266.5,0.8,Risc Ridicat
1176,Andrei P.,Marketing,Mid,Cluj-Napoca,2023-10-01,199,10,1.5,19,229.5,0.0,Stabil
1177,Mihai O.,Vanzari,Junior,Sibiu,2023-10-01,179,6,2.6,35,201.5,0.0,Stabil
1178,Ana S.,IT,Mid,Brasov,2023-10-01,188,11,2.9,12,262.0,0.0,Stabil
1179,Ion V.,HR,Junior,Iasi,2023-10-01,191,5,3.5,16,215.5,0.0,Stabil
1180,Mihai O.,HR,Mid,Iasi,2023-10-01,173,3,2.8,22,172.5,0.0,Stabil
1181,Andrei P.,HR,Junior,Cluj-Napoca,2023-10-01,171,4,4.8,2,221.5,0.0,Stabil
1182,George R.,Vanzari,Mid,Brasov,2023-10-01,227,9,1.0,12,223.5,1.0,Risc Ridicat
1183,Maria I.,Vanzari,Senior,Brasov,2023-10-01,141,2,4.3,8,226.5,0.0,Stabil
1184,Mihai O.,Marketing,Senior,Brasov,2023-10-01,248,3,2.0,5,244.0,1.0,Risc Ridicat
1185,Maria I.,Vanzari,Mid,Sibiu,2023-10-01,244,6,4.0,5,262.0,0.0,Stabil
1186,Ana S.,IT,Junior,Timisoara,2023-10-01,236,11,1.7,22,262.0,0.8,Risc Ridicat
1187,Andrei P.,IT,Mid,Iasi,2023-10-01,163,3,4.9,0,209.5,0.0,Stabil
1188,Andrei P.,HR,Junior,Constanta,2023-10-01,155,8,4.8,0,253.5,0.0,Stabil
1189,Ion V.,IT,Mid,Brasov,2023-10-01,252,11,3.3,30,302.0,0.0,Potential
1190,Cristina D.,Marketing,Senior,Cluj-Napoca,2023-10-01,191,13,3.5,29,345.5,0.0,Potential
1191,Maria I.,HR,Mid,Constanta,2023-10-01,198,12,1.3,19,245.0,0.0,Stabil
1192,Ion V.,Vanzari,Mid,Brasov,2023-10-01,192,4,4.1,17,218.0,0.0,Stabil
1193,Cristina D.,Vanzari,Junior,Bucuresti,2023-10-01,214,12,3.9,38,305.0,0.0,Potential
1194,Cristina D.,IT,Junior,Constanta,2023-10-01,147,13,4.7,39,297.5,0.0,Stabil
1195,Mihai O.,IT,Mid,Brasov,2023-10-01,149,5,4.8,0,220.5,0.0,Stabil
1196,Mihai O.,Marketing,Mid,Timisoara,2023-10-01,197,4,3.9,11,216.5,0.0,Stabil
1197,Mihai O.,IT,Junior,Constanta,2023-10-01,172,9,4.1,13,258.0,0.0,Stabil
1198,Mihai O.,HR,Mid,Timisoara,2023-10-01,168,14,1.3,35,250.0,0.0,Stabil
1199,Cristina D.,IT,Junior,Bucuresti,2023-10-01,182,2,1.7,0,145.0,0.0,Stabil
1000,Cristina D.,Marketing,Junior,Iasi,2023-11-01,198,8,4.8,12,275.0,0.0,Stabil
1001,Ion V.,Vanzari,Junior,Cluj-Napoca,2023-11-01,246,8,3.3,14,269.0,0.0,Stabil
1002,Elena D.,IT,Senior,Constanta,2023-11-01,213,4,1.1,11,218.5,1.0,Risc Ridicat
1003,Ion V.,Vanzari,Mid,Sibiu,2023-11-01,167,12,1.6,6,235.5,0.0,Stabil
1004,Cristina D.,Marketing,Mid,Iasi,2023-11-01,248,3,1.3,3,180.0,1.0,Risc Ridicat
1005,Ana S.,Vanzari,Mid,Cluj-Napoca,2023-11-01,145,14,2.9,38,270.5,0.0,Stabil
1006,Maria I.,Marketing,Mid,Sibiu,2023-11-01,162,5,1.6,8,163.0,0.0,Stabil
1007,Cristina D.,Marketing,Senior,Bucuresti,2023-11-01,192,14,3.9,14,364.0,0.0,Potential
1008,Mihai O.,HR,Mid,Brasov,2023-11-01,147,12,4.6,17,285.5,0.0,Stabil
1009,Ana S.,Vanzari,Junior,Bucuresti,2023-11-01,148,2,4.2,25,178.0,0.0,Stabil
1010,Ion V.,Marketing,Junior,Sibiu,2023-11-01,233,12,1.8,5,272.5,1.0,Risc Ridicat
1011,George R.,Vanzari,Senior,Brasov,2023-11-01,200,2,3.0,33,230.0,0.0,Stabil
1012,Ion V.,HR,Junior,Brasov,2023-11-01,211,5,3.0,10,215.5,0.0,Stabil
1013,Andrei P.,Marketing,Junior,Bucuresti,2023-11-01,162,14,4.5,35,311.0,0.0,Potential
1014,Mihai O.,IT,Mid,Constanta,2023-11-01,160,1,3.8,19,166.0,0.0,Stabil
1015,Maria I.,Marketing,Mid,Sibiu,2023-11-01,195,4,4.5,31,227.5,0.0,Stabil
1016,Maria I.,HR,Mid,Brasov,2023-11-01,240,6,1.4,24,208.0,0.8,Risc Ridicat
1017,Maria I.,Marketing,Mid,Sibiu,2023-11-01,166,4,2.4,37,171.0,0.0,Stabil
1018,Maria I.,Marketing,Mid,Bucuresti,2023-11-01,239,5,1.0,38,189.5,0.8,Risc Ridicat
1019,Ion V.,IT,Junior,Cluj-Napoca,2023-11-01,158,9,4.9,0,267.0,0.0,Stabil
1020,Andrei P.,Marketing,Senior,Iasi,2023-11-01,185,5,1.2,21,216.5,0.0,Stabil
1021,Ion V.,Vanzari,Junior,Timisoara,2023-11-01,179,7,4.8,4,255.5,0.0,Stabil
1022,Ion V.,HR,Mid,Bucuresti,2023-11-01,233,13,2.2,17,290.5,1.0,Risc Ridicat
1023,Andrei P.,Vanzari,Senior,Iasi,2023-11-01,200,1,4.3,23,246.0,0.0,Stabil
1024,Cristina D.,Vanzari,Senior,Sibiu,2023-11-01,238,7,4.3,11,325.0,0.0,Potential
1025,Maria I.,IT,Mid,Iasi,2023-11-01,219,1,1.5,8,149.5,1.0,Risc Ridicat
1026,Ana S.,Marketing,Senior,Iasi,2023-11-01,241,2,2.8,28,246.5,0.8,Risc Ridicat
1027,Mihai O.,Marketing,Mid,Timisoara,2023-11-01,146,1,1.6,38,115.0,0.0,Stabil
1028,George R.,Marketing,Mid,Brasov,2023-11-01,226,8,4.1,4,275.0,0.0,Stabil
1029,Ion V.,Marketing,Mid,Bucuresti,2023-11-01,255,10,2.4,35,275.5,0.8,Risc Ridicat
1030,Mihai O.,Vanzari,Junior,Cluj-Napoca,2023-11-01,189,10,2.5,26,244.5,0.0,Stabil
1031,Maria I.,IT,Mid,Iasi,2023-11-01,204,10,2.9,11,260.0,1.0,Risc Ridicat
1032,George R.,IT,Mid,Constanta,2023-11-01,175,7,2.0,2,197.5,0.0,Stabil
1033,Andrei P.,Marketing,Mid,Timisoara,2023-11-01,215,11,1.7,33,251.5,0.8,Risc Ridicat
1034,George R.,Vanzari,Junior,Brasov,2023-11-01,166,14,2.1,19,265.0,0.0,Stabil
1035,Maria I.,Marketing,Senior,Iasi,2023-11-01,188,10,2.3,6,290.0,0.0,Stabil
1036,Cristina D.,Vanzari,Junior,Bucuresti,2023-11-01,158,13,4.5,26,299.0,0.0,Stabil
1037,Maria I.,HR,Junior,Cluj-Napoca,2023-11-01,169,12,4.7,35,298.5,0.0,Stabil
1038,Mihai O.,IT,Mid,Cluj-Napoca,2023-11-01,205,13,4.9,39,330.5,0.0,Potential
1039,Mihai O.,IT,Mid,Bucuresti,2023-11-01,199,12,1.9,2,257.5,0.0,Stabil
1040,Cristina D.,HR,Senior,Constanta,2023-11-01,150,4,2.9,37,223.0,0.0,Stabil
1041,Elena D.,HR,Junior,Brasov,2023-11-01,183,8,1.6,6,203.5,0.0,Stabil
1042,Andrei P.,IT,Senior,Iasi,2023-11-01,159,8,3.0,15,269.5,0.0,Stabil
1043,Andrei P.,IT,Junior,Iasi,2023-11-01,149,4,4.1,6,196.5,0.0,Stabil
1044,Ana S.,HR,Senior,Brasov,2023-11-01,202,14,1.7,14,325.0,1.0,Risc Ridicat
1045,Andrei P.,IT,Senior,Timisoara,2023-11-01,201,13,3.4,24,348.5,0.0,Potential
1046,George R.,IT,Senior,Brasov,2023-11-01,151,11,4.5,8,325.5,0.0,Potential
1047,Cristina D.,Vanzari,Junior,Bucuresti,2023-11-01,252,7,1.3,32,222.0,0.8,Risc Ridicat
1048,Andrei P.,IT,Senior,Constanta,2023-11-01,198,6,4.4,18,297.0,0.0,Stabil
1049,Cristina D.,Vanzari,Mid,Constanta,2023-11-01,206,8,1.9,33,221.0,0.8,Risc Ridicat
1050,Andrei P.,Vanzari,Mid,Cluj-Napoca,2023-11-01,156,4,1.6,17,150.0,0.0,Stabil
1051,Mihai O.,Marketing,Junior,Brasov,2023-11-01,226,1,2.5,25,173.0,0.8,Risc Ridicat
1052,Ana S.,HR,Senior,Timisoara,2023-11-01,173,13,3.2,21,330.5,0.0,Potential
1053,Cristina D.,IT,Junior,Brasov,2023-11-01,198,2,1.4,6,147.0,0.0,Stabil
1054,Cristina D.,Marketing,Senior,Bucuresti,2023-11-01,180,7,1.3,25,236.0,0.0,Stabil
1055,George R.,HR,Junior,Brasov,2023-11-01,189,12,2.9,12,272.5,0.0,Stabil
1056,Elena D.,Vanzari,Mid,Timisoara,2023-11-01,148,4,3.5,7,184.0,0.0,Stabil
1057,Maria I.,Marketing,Mid,Brasov,2023-11-01,188,12,2.4,8,262.0,0.0,Stabil
1058,Cristina D.,Marketing,Senior,Cluj-Napoca,2023-11-01,147,5,2.7,35,227.5,0.0,Stabil
